region_id,area_px,perimeter_px,eccentricity,major_axis_length,minor_axis_length,orientation_rad,bbox,centroid_yx
49,37,24.14213562373095,0.9173679579174014,11.014041861410227,4.384031826139606,-1.2638389622492225,"[140, 279, 146, 290]","[142.0, 283.97297297297297]"
50,49,35.45584412271572,0.9292761288256801,15.81612025099688,5.842250384949451,1.3576842723923095,"[140, 360, 148, 374]","[143.55102040816325, 366.8979591836735]"
51,40,21.899494936611667,0.6737042887634338,8.449731561624603,6.2443603784923445,-1.2837277314485958,"[144, 352, 151, 360]","[146.525, 355.0]"
52,152,53.35533905932738,0.7501428909181984,18.218973226476912,12.047765538144992,0.11231964654683192,"[150, 71, 171, 85]","[159.57894736842104, 78.57236842105263]"
53,165,74.08326112068522,0.6803917928162904,20.765160599775434,15.21771799234534,0.7718915977912756,"[151, 157, 171, 178]","[161.5151515151515, 165.64848484848486]"
54,165,62.42640687119285,0.8549507776921836,22.087816921326038,11.45715243040066,-1.4570413982633694,"[151, 353, 164, 376]","[157.13333333333333, 363.8060606060606]"
55,123,45.45584412271571,0.8632530635815995,18.00820259595219,9.090025314027859,1.2963859534795503,"[159, 122, 170, 139]","[164.22764227642276, 129.9430894308943]"
56,109,49.35533905932738,0.6484860845700049,15.746247553006333,11.986461055811496,-1.285517923823378,"[159, 315, 173, 332]","[166.6422018348624, 324.4403669724771]"
57,89,36.62741699796952,0.74223987480145,13.478017357314897,9.032081608652238,-0.9747106016619744,"[161, 481, 172, 495]","[166.6067415730337, 487.3820224719101]"
58,71,34.87005768508881,0.8575576924947714,14.213365029152529,7.311181502375692,-0.44959251230999264,"[169, 405, 182, 416]","[175.0281690140845, 410.5211267605634]"
59,83,43.11269837220809,0.8805693176839934,16.656380298860213,7.893748000589033,1.3335792538619706,"[171, 82, 181, 99]","[175.34939759036143, 91.07228915662651]"
60,65,29.556349186104043,0.7426476532628606,11.329822709224572,7.587382408670926,-1.3799968206382143,"[178, 483, 186, 494]","[181.3230769230769, 488.16923076923075]"
61,99,54.76955262170047,0.9606044494704513,24.326292636774514,6.760744223118366,0.942007813258334,"[180, 40, 197, 60]","[189.67676767676767, 49.81818181818182]"
62,63,32.62741699796952,0.879701550408857,13.395313645016474,6.369822811226388,0.1186871234865854,"[182, 476, 195, 483]","[188.04761904761904, 478.9047619047619]"
63,137,48.87005768508881,0.6590349090876173,16.337188499413898,12.287401251862034,-0.739062233162443,"[183, 87, 199, 102]","[192.007299270073, 95.16788321167883]"
64,57,28.384776310850235,0.7284230748911369,10.487161725332983,7.18504391065993,0.9821705411853066,"[188, 435, 197, 445]","[192.0, 439.5964912280702]"
